local,raca_cor,ano,genero,idade,total_desocupacao
Brasil,Parda,2014,Total,40-49,374594
Brasil,Parda,2014,Total,50-59,193150
Brasil,Parda,2014,Total,60-65,35617
Brasil,Parda,2014,Total,66+,9156
Brasil,Parda,2015,Total,Total,4618962
Brasil,Parda,2015,Masc,14-19,480566
Brasil,Parda,2015,Masc,20-29,853403
Brasil,Parda,2015,Masc,30-39,449440
Brasil,Parda,2015,Masc,40-49,240118
Brasil,Parda,2015,Masc,50-59,160439
Brasil,Parda,2015,Masc,60-65,32450
Brasil,Parda,2015,Masc,66+,11140
Brasil,Parda,2015,Fem,14-19,505364
Brasil,Parda,2015,Fem,20-29,933184
Brasil,Parda,2015,Fem,30-39,546497
Brasil,Parda,2015,Fem,40-49,290688
Brasil,Parda,2015,Fem,50-59,98640
Brasil,Parda,2015,Fem,60-65,13224
Brasil,Parda,2015,Fem,66+,3810
Brasil,Parda,2015,Masc,Total,2227555
Brasil,Parda,2015,Fem,Total,2391407
Brasil,Parda,2015,Total,14-19,985930
Brasil,Parda,2015,Total,20-29,1786587
Brasil,Parda,2015,Total,30-39,995937
Brasil,Parda,2015,Total,40-49,530806
Brasil,Parda,2015,Total,50-59,259078
Brasil,Parda,2015,Total,60-65,45674
Brasil,Parda,2015,Total,66+,14950
Brasil,Parda,2016,Total,Total,6172100
Brasil,Parda,2016,Masc,14-19,664841
Brasil,Parda,2016,Masc,20-29,1147798
Brasil,Parda,2016,Masc,30-39,620141
Brasil,Parda,2016,Masc,40-49,354903
Brasil,Parda,2016,Masc,50-59,258167
Brasil,Parda,2016,Masc,60-65,52094
Brasil,Parda,2016,Masc,66+,13286
Brasil,Parda,2016,Fem,14-19,687023
Brasil,Parda,2016,Fem,20-29,1117148
Brasil,Parda,2016,Fem,30-39,727238
Brasil,Parda,2016,Fem,40-49,373248
Brasil,Parda,2016,Fem,50-59,128378
Brasil,Parda,2016,Fem,60-65,23338
Brasil,Parda,2016,Fem,66+,4497
Brasil,Parda,2016,Masc,Total,3111229
Brasil,Parda,2016,Fem,Total,3060870
Brasil,Parda,2016,Total,14-19,1351863
Brasil,Parda,2016,Total,20-29,2264946
Brasil,Parda,2016,Total,30-39,1347379
Brasil,Parda,2016,Total,40-49,728151
Brasil,Parda,2016,Total,50-59,386545
Brasil,Parda,2016,Total,60-65,75432
Brasil,Parda,2016,Total,66+,17784
Brasil,Parda,2017,Total,Total,6868044
Brasil,Parda,2017,Masc,14-19,718596
Brasil,Parda,2017,Masc,20-29,1244851
Brasil,Parda,2017,Masc,30-39,628920
Brasil,Parda,2017,Masc,40-49,464303
Brasil,Parda,2017,Masc,50-59,251568
Brasil,Parda,2017,Masc,60-65,66406
Brasil,Parda,2017,Masc,66+,19105
Brasil,Parda,2017,Fem,14-19,665321
Brasil,Parda,2017,Fem,20-29,1318688
Brasil,Parda,2017,Fem,30-39,827697
Brasil,Parda,2017,Fem,40-49,455038
Brasil,Parda,2017,Fem,50-59,175229
Brasil,Parda,2017,Fem,60-65,25409
Brasil,Parda,2017,Fem,66+,6915
Brasil,Parda,2017,Masc,Total,3393748
Brasil,Parda,2017,Fem,Total,3474296
Brasil,Parda,2017,Total,14-19,1383916
Brasil,Parda,2017,Total,20-29,2563539
Brasil,Parda,2017,Total,30-39,1456617
Brasil,Parda,2017,Total,40-49,919341
Brasil,Parda,2017,Total,50-59,426796
Brasil,Parda,2017,Total,60-65,91815
Brasil,Parda,2017,Total,66+,26020
Brasil,Parda,2018,Total,Total,6685829
Brasil,Parda,2018,Masc,14-19,700087
Brasil,Parda,2018,Masc,20-29,1230525
Brasil,Parda,2018,Masc,30-39,662438
Brasil,Parda,2018,Masc,40-49,448899
Brasil,Parda,2018,Masc,50-59,260591
Brasil,Parda,2018,Masc,60-65,61037
Brasil,Parda,2018,Masc,66+,21619
Brasil,Parda,2018,Fem,14-19,612534
Brasil,Parda,2018,Fem,20-29,1228487
Brasil,Parda,2018,Fem,30-39,762558
Brasil,Parda,2018,Fem,40-49,464944
Brasil,Parda,2018,Fem,50-59,199963
Brasil,Parda,2018,Fem,60-65,21568
Brasil,Parda,2018,Fem,66+,10578
Brasil,Parda,2018,Masc,Total,3385196
Brasil,Parda,2018,Fem,Total,3300633
Brasil,Parda,2018,Total,14-19,1312622
Brasil,Parda,2018,Total,20-29,2459012
Brasil,Parda,2018,Total,30-39,1424996
Brasil,Parda,2018,Total,40-49,913843
Brasil,Parda,2018,Total,50-59,460555
Brasil,Parda,2018,Total,60-65,82605
Brasil,Parda,2018,Total,66+,32197
Brasil,Parda,2019,Total,Total,6608823
Brasil,Parda,2019,Masc,14-19,630331
Brasil,Parda,2019,Masc,20-29,1163544
Brasil,Parda,2019,Masc,30-39,600176
Brasil,Parda,2019,Masc,40-49,370861
Brasil,Parda,2019,Masc,50-59,251355
Brasil,Parda,2019,Masc,60-65,67961
Brasil,Parda,2019,Masc,66+,31030
Brasil,Parda,2019,Fem,14-19,615731
Brasil,Parda,2019,Fem,20-29,1331178
Brasil,Parda,2019,Fem,30-39,804419
Brasil,Parda,2019,Fem,40-49,479372
Brasil,Parda,2019,Fem,50-59,224349
Brasil,Parda,2019,Fem,60-65,27908
Brasil,Parda,2019,Fem,66+,10610
Brasil,Parda,2019,Masc,Total,3115256
Brasil,Parda,2019,Fem,Total,3493566
Brasil,Parda,2019,Total,14-19,1246062
Brasil,Parda,2019,Total,20-29,2494722
Brasil,Parda,2019,Total,30-39,1404595
Brasil,Parda,2019,Total,40-49,850232
Brasil,Parda,2019,Total,50-59,475703
Brasil,Parda,2019,Total,60-65,95868
Brasil,Parda,2019,Total,66+,41640
Brasil,Parda,2020,Total,Total,7004106
Brasil,Parda,2020,Masc,14-19,551381
Brasil,Parda,2020,Masc,20-29,1215698
Brasil,Parda,2020,Masc,30-39,658782
Brasil,Parda,2020,Masc,40-49,545475
Brasil,Parda,2020,Masc,50-59,338170
Brasil,Parda,2020,Masc,60-65,76660
Brasil,Parda,2020,Masc,66+,15880
Brasil,Parda,2020,Fem,14-19,539493
Brasil,Parda,2020,Fem,20-29,1382402
Brasil,Parda,2020,Fem,30-39,834989
Brasil,Parda,2020,Fem,40-49,556569
Brasil,Parda,2020,Fem,50-59,249372
Brasil,Parda,2020,Fem,60-65,27592
Brasil,Parda,2020,Fem,66+,11643
Brasil,Parda,2020,Masc,Total,3402046
Brasil,Parda,2020,Fem,Total,3602060
Brasil,Parda,2020,Total,14-19,1090874
Brasil,Parda,2020,Total,20-29,2598100
Brasil,Parda,2020,Total,30-39,1493771
Brasil,Parda,2020,Total,40-49,1102043
Brasil,Parda,2020,Total,50-59,587542
Brasil,Parda,2020,Total,60-65,104251
Brasil,Parda,2020,Total,66+,27524
Brasil,Parda,2021,Total,Total,7590884
Brasil,Parda,2021,Masc,14-19,594265
Brasil,Parda,2021,Masc,20-29,1258479
Brasil,Parda,2021,Masc,30-39,747848
Brasil,Parda,2021,Masc,40-49,476100
Brasil,Parda,2021,Masc,50-59,364186
Brasil,Parda,2021,Masc,60-65,75199
Brasil,Parda,2021,Masc,66+,23423
Brasil,Parda,2021,Fem,14-19,547716
Brasil,Parda,2021,Fem,20-29,1531073
Brasil,Parda,2021,Fem,30-39,982427
Brasil,Parda,2021,Fem,40-49,673269
Brasil,Parda,2021,Fem,50-59,268601
Brasil,Parda,2021,Fem,60-65,37108
Brasil,Parda,2021,Fem,66+,11190
Brasil,Parda,2021,Masc,Total,3539499
Brasil,Parda,2021,Fem,Total,4051385
Brasil,Parda,2021,Total,14-19,1141982
Brasil,Parda,2021,Total,20-29,2789552
Brasil,Parda,2021,Total,30-39,1730275
Brasil,Parda,2021,Total,40-49,1149369
Brasil,Parda,2021,Total,50-59,632787
Brasil,Parda,2021,Total,60-65,112306
Brasil,Parda,2021,Total,66+,34613
Brasil,Parda,2022,Total,Total,5286180
Brasil,Parda,2022,Masc,14-19,488847
Brasil,Parda,2022,Masc,20-29,884868
Brasil,Parda,2022,Masc,30-39,427356
Brasil,Parda,2022,Masc,40-49,341059
Brasil,Parda,2022,Masc,50-59,227788
Brasil,Parda,2022,Masc,60-65,82276
Brasil,Parda,2022,Masc,66+,10950
Brasil,Parda,2022,Fem,14-19,435387
Brasil,Parda,2022,Fem,20-29,1085517
Brasil,Parda,2022,Fem,30-39,611864
Brasil,Parda,2022,Fem,40-49,435270
Brasil,Parda,2022,Fem,50-59,222501
Brasil,Parda,2022,Fem,60-65,22554
Brasil,Parda,2022,Fem,66+,9943
Brasil,Parda,2022,Masc,Total,2463145
Brasil,Parda,2022,Fem,Total,2823036
Brasil,Parda,2022,Total,14-19,924234
Brasil,Parda,2022,Total,20-29,1970385
Brasil,Parda,2022,Total,30-39,1039220
Brasil,Parda,2022,Total,40-49,776330
Brasil,Parda,2022,Total,50-59,450289
Brasil,Parda,2022,Total,60-65,104830
Brasil,Parda,2022,Total,66+,20893
Brasil,Preta,2012,Total,Total,723533
Brasil,Preta,2012,Masc,14-19,77534
Brasil,Preta,2012,Masc,20-29,129743
Brasil,Preta,2012,Masc,30-39,67758
Brasil,Preta,2012,Masc,40-49,40796
Brasil,Preta,2012,Masc,50-59,18673
Brasil,Preta,2012,Masc,60-65,4266
Brasil,Preta,2012,Masc,66+,481
Brasil,Preta,2012,Fem,14-19,73710
Brasil,Preta,2012,Fem,20-29,138251
Brasil,Preta,2012,Fem,30-39,105690
Brasil,Preta,2012,Fem,40-49,46170
Brasil,Preta,2012,Fem,50-59,17350
Brasil,Preta,2012,Fem,60-65,2676
Brasil,Preta,2012,Fem,66+,435
Brasil,Preta,2012,Masc,Total,339252
Brasil,Preta,2012,Fem,Total,384281
Brasil,Preta,2012,Total,14-19,151244
Brasil,Preta,2012,Total,20-29,267993
Brasil,Preta,2012,Total,30-39,173449
Brasil,Preta,2012,Total,40-49,86966
Brasil,Preta,2012,Total,50-59,36022
Brasil,Preta,2012,Total,60-65,6942
Brasil,Preta,2012,Total,66+,917
Brasil,Preta,2013,Total,Total,725261
Brasil,Preta,2013,Masc,14-19,71665
Brasil,Preta,2013,Masc,20-29,137940
Brasil,Preta,2013,Masc,30-39,52049
Brasil,Preta,2013,Masc,40-49,35779
Brasil,Preta,2013,Masc,50-59,26801
Brasil,Preta,2013,Masc,60-65,1324
Brasil,Preta,2013,Masc,66+,1376
Brasil,Preta,2013,Fem,14-19,62121
Brasil,Preta,2013,Fem,20-29,180707
Brasil,Preta,2013,Fem,30-39,91972
Brasil,Preta,2013,Fem,40-49,41333
Brasil,Preta,2013,Fem,50-59,18128
Brasil,Preta,2013,Fem,60-65,3690
Brasil,Preta,2013,Fem,66+,376
Brasil,Preta,2013,Masc,Total,326935
Brasil,Preta,2013,Fem,Total,398326
Brasil,Preta,2013,Total,14-19,133786
Brasil,Preta,2013,Total,20-29,318647
Brasil,Preta,2013,Total,30-39,144022
Brasil,Preta,2013,Total,40-49,77112
Brasil,Preta,2013,Total,50-59,44930
Brasil,Preta,2013,Total,60-65,5014
Brasil,Preta,2013,Total,66+,1751
Brasil,Preta,2014,Total,Total,729072
Brasil,Preta,2014,Masc,14-19,65885
Brasil,Preta,2014,Masc,20-29,128344
Brasil,Preta,2014,Masc,30-39,68457
Brasil,Preta,2014,Masc,40-49,37355
Brasil,Preta,2014,Masc,50-59,18865
Brasil,Preta,2014,Masc,60-65,7026
Brasil,Preta,2014,Masc,66+,1960
Brasil,Preta,2014,Fem,14-19,70059
Brasil,Preta,2014,Fem,20-29,154473
Brasil,Preta,2014,Fem,30-39,105604
Brasil,Preta,2014,Fem,40-49,44262
Brasil,Preta,2014,Fem,50-59,21373
Brasil,Preta,2014,Fem,60-65,3968
Brasil,Preta,2014,Fem,66+,1440
Brasil,Preta,2014,Masc,Total,327892
Brasil,Preta,2014,Fem,Total,401180
Brasil,Preta,2014,Total,14-19,135944
Brasil,Preta,2014,Total,20-29,282817
Brasil,Preta,2014,Total,30-39,174062
Brasil,Preta,2014,Total,40-49,81617
Brasil,Preta,2014,Total,50-59,40238
Brasil,Preta,2014,Total,60-65,10994
Brasil,Preta,2014,Total,66+,3400
Brasil,Preta,2015,Total,Total,908613
Brasil,Preta,2015,Masc,14-19,81877
Brasil,Preta,2015,Masc,20-29,165135
Brasil,Preta,2015,Masc,30-39,87209
Brasil,Preta,2015,Masc,40-49,61798
Brasil,Preta,2015,Masc,50-59,33389
Brasil,Preta,2015,Masc,60-65,8998
Brasil,Preta,2015,Masc,66+,755
Brasil,Preta,2015,Fem,14-19,75285
Brasil,Preta,2015,Fem,20-29,193890
Brasil,Preta,2015,Fem,30-39,106247
Brasil,Preta,2015,Fem,40-49,64011
Brasil,Preta,2015,Fem,50-59,22926
Brasil,Preta,2015,Fem,60-65,7094
Brasil,Preta,2015,Fem,66+,0
Brasil,Preta,2015,Masc,Total,439160
Brasil,Preta,2015,Fem,Total,469453
Brasil,Preta,2015,Total,14-19,157162
Brasil,Preta,2015,Total,20-29,359024
Brasil,Preta,2015,Total,30-39,193457
Brasil,Preta,2015,Total,40-49,125809
Brasil,Preta,2015,Total,50-59,56315
Brasil,Preta,2015,Total,60-65,16091
Brasil,Preta,2015,Total,66+,755
Brasil,Preta,2016,Total,Total,1347334
Brasil,Preta,2016,Masc,14-19,128736
Brasil,Preta,2016,Masc,20-29,254017
Brasil,Preta,2016,Masc,30-39,138597
Brasil,Preta,2016,Masc,40-49,78888
Brasil,Preta,2016,Masc,50-59,55782
Brasil,Preta,2016,Masc,60-65,16594
Brasil,Preta,2016,Masc,66+,2378
Brasil,Preta,2016,Fem,14-19,140130
Brasil,Preta,2016,Fem,20-29,239782
Brasil,Preta,2016,Fem,30-39,172281
Brasil,Preta,2016,Fem,40-49,83051
Brasil,Preta,2016,Fem,50-59,33005
Brasil,Preta,2016,Fem,60-65,3828
Brasil,Preta,2016,Fem,66+,266
Brasil,Preta,2016,Masc,Total,674991
Brasil,Preta,2016,Fem,Total,672343
Brasil,Preta,2016,Total,14-19,268866
Brasil,Preta,2016,Total,20-29,493799
Brasil,Preta,2016,Total,30-39,310878
Brasil,Preta,2016,Total,40-49,161938
Brasil,Preta,2016,Total,50-59,88787
Brasil,Preta,2016,Total,60-65,20421
Brasil,Preta,2016,Total,66+,2645
Brasil,Preta,2017,Total,Total,1558227
Brasil,Preta,2017,Masc,14-19,134467
Brasil,Preta,2017,Masc,20-29,240767
Brasil,Preta,2017,Masc,30-39,147210
Brasil,Preta,2017,Masc,40-49,117224
Brasil,Preta,2017,Masc,50-59,83741
Brasil,Preta,2017,Masc,60-65,24623
Brasil,Preta,2017,Masc,66+,7516
Brasil,Preta,2017,Fem,14-19,140147
Brasil,Preta,2017,Fem,20-29,282182
Brasil,Preta,2017,Fem,30-39,204244
Brasil,Preta,2017,Fem,40-49,113672
Brasil,Preta,2017,Fem,50-59,49735
Brasil,Preta,2017,Fem,60-65,11526
Brasil,Preta,2017,Fem,66+,1173
Brasil,Preta,2017,Masc,Total,755548
Brasil,Preta,2017,Fem,Total,802678
Brasil,Preta,2017,Total,14-19,274614
Brasil,Preta,2017,Total,20-29,522949
Brasil,Preta,2017,Total,30-39,351454
Brasil,Preta,2017,Total,40-49,230896
Brasil,Preta,2017,Total,50-59,133476
Brasil,Preta,2017,Total,60-65,36149
Brasil,Preta,2017,Total,66+,8689
Brasil,Preta,2018,Total,Total,1601286
Brasil,Preta,2018,Masc,14-19,142064
Brasil,Preta,2018,Masc,20-29,263147
Brasil,Preta,2018,Masc,30-39,152067
Brasil,Preta,2018,Masc,40-49,98962
Brasil,Preta,2018,Masc,50-59,72578
Brasil,Preta,2018,Masc,60-65,18769
Brasil,Preta,2018,Masc,66+,5027
Brasil,Preta,2018,Fem,14-19,155585
Brasil,Preta,2018,Fem,20-29,296905
Brasil,Preta,2018,Fem,30-39,204179
Brasil,Preta,2018,Fem,40-49,121319
Brasil,Preta,2018,Fem,50-59,58999
Brasil,Preta,2018,Fem,60-65,9773
Brasil,Preta,2018,Fem,66+,1915
Brasil,Preta,2018,Masc,Total,752613
Brasil,Preta,2018,Fem,Total,848674
Brasil,Preta,2018,Total,14-19,297649
Brasil,Preta,2018,Total,20-29,560052
Brasil,Preta,2018,Total,30-39,356246
Brasil,Preta,2018,Total,40-49,220280
Brasil,Preta,2018,Total,50-59,131576
Brasil,Preta,2018,Total,60-65,28542
Brasil,Preta,2018,Total,66+,6941
Brasil,Preta,2019,Total,Total,1668818
Brasil,Preta,2019,Masc,14-19,130955
Brasil,Preta,2019,Masc,20-29,259389
Brasil,Preta,2019,Masc,30-39,158257
Brasil,Preta,2019,Masc,40-49,92034
Brasil,Preta,2019,Masc,50-59,56360
Brasil,Preta,2019,Masc,60-65,25629
Brasil,Preta,2019,Masc,66+,4850
Brasil,Preta,2019,Fem,14-19,155255
Brasil,Preta,2019,Fem,20-29,336403
Brasil,Preta,2019,Fem,30-39,225835
Brasil,Preta,2019,Fem,40-49,144039
Brasil,Preta,2019,Fem,50-59,68729
Brasil,Preta,2019,Fem,60-65,6618
Brasil,Preta,2019,Fem,66+,4468
Brasil,Preta,2019,Masc,Total,727473
Brasil,Preta,2019,Fem,Total,941346
Brasil,Preta,2019,Total,14-19,286210
Brasil,Preta,2019,Total,20-29,595792
Brasil,Preta,2019,Total,30-39,384092
Brasil,Preta,2019,Total,40-49,236072
Brasil,Preta,2019,Total,50-59,125088
Brasil,Preta,2019,Total,60-65,32247
Brasil,Preta,2019,Total,66+,9318
Brasil,Preta,2020,Total,Total,1737932
Brasil,Preta,2020,Masc,14-19,103632
Brasil,Preta,2020,Masc,20-29,297668
Brasil,Preta,2020,Masc,30-39,178782
Brasil,Preta,2020,Masc,40-49,118856
Brasil,Preta,2020,Masc,50-59,90725
Brasil,Preta,2020,Masc,60-65,17576
Brasil,Preta,2020,Masc,66+,1934
Brasil,Preta,2020,Fem,14-19,127566
Brasil,Preta,2020,Fem,20-29,320207
Brasil,Preta,2020,Fem,30-39,230178
Brasil,Preta,2020,Fem,40-49,162023
Brasil,Preta,2020,Fem,50-59,77590
Brasil,Preta,2020,Fem,60-65,10042
Brasil,Preta,2020,Fem,66+,1150
Brasil,Preta,2020,Masc,Total,809174
Brasil,Preta,2020,Fem,Total,928757
Brasil,Preta,2020,Total,14-19,231199
Brasil,Preta,2020,Total,20-29,617876
Brasil,Preta,2020,Total,30-39,408960
Brasil,Preta,2020,Total,40-49,280879
Brasil,Preta,2020,Total,50-59,168316
Brasil,Preta,2020,Total,60-65,27618
Brasil,Preta,2020,Total,66+,3085
Brasil,Preta,2021,Total,Total,1756106
Brasil,Preta,2021,Masc,14-19,127068
Brasil,Preta,2021,Masc,20-29,290879
Brasil,Preta,2021,Masc,30-39,170425
Brasil,Preta,2021,Masc,40-49,104631
Brasil,Preta,2021,Masc,50-59,87187
Brasil,Preta,2021,Masc,60-65,29019
Brasil,Preta,2021,Masc,66+,5419
Brasil,Preta,2021,Fem,14-19,117272
Brasil,Preta,2021,Fem,20-29,331210
Brasil,Preta,2021,Fem,30-39,243163
Brasil,Preta,2021,Fem,40-49,144761
Brasil,Preta,2021,Fem,50-59,89223
Brasil,Preta,2021,Fem,60-65,13483
Brasil,Preta,2021,Fem,66+,2366
Brasil,Preta,2021,Masc,Total,814629
Brasil,Preta,2021,Fem,Total,941478
Brasil,Preta,2021,Total,14-19,244341
Brasil,Preta,2021,Total,20-29,622090
Brasil,Preta,2021,Total,30-39,413588
Brasil,Preta,2021,Total,40-49,249392
Brasil,Preta,2021,Total,50-59,176410
Brasil,Preta,2021,Total,60-65,42502
Brasil,Preta,2021,Total,66+,7785
Brasil,Preta,2022,Total,Total,1301667
Brasil,Preta,2022,Masc,14-19,96271
Brasil,Preta,2022,Masc,20-29,207498
Brasil,Preta,2022,Masc,30-39,125121
Brasil,Preta,2022,Masc,40-49,89130
Brasil,Preta,2022,Masc,50-59,65416
Brasil,Preta,2022,Masc,60-65,24626
Brasil,Preta,2022,Masc,66+,4290
Brasil,Preta,2022,Fem,14-19,107013
Brasil,Preta,2022,Fem,20-29,256156
Brasil,Preta,2022,Fem,30-39,155461
Brasil,Preta,2022,Fem,40-49,103223
Brasil,Preta,2022,Fem,50-59,49825
Brasil,Preta,2022,Fem,60-65,13390
Brasil,Preta,2022,Fem,66+,4245
Brasil,Preta,2022,Masc,Total,612354
Brasil,Preta,2022,Fem,Total,689312
Brasil,Preta,2022,Total,14-19,203284
Brasil,Preta,2022,Total,20-29,463655
Brasil,Preta,2022,Total,30-39,280583
Brasil,Preta,2022,Total,40-49,192353
Brasil,Preta,2022,Total,50-59,115240
Brasil,Preta,2022,Total,60-65,38016
Brasil,Preta,2022,Total,66+,8535
Brasil,Total,2012,Total,Total,7144566
Brasil,Total,2012,Total,14-19,1544125
Brasil,Total,2012,Total,20-29,2851527
Brasil,Total,2012,Total,30-39,1459500
Brasil,Total,2012,Total,40-49,792656
Brasil,Total,2012,Total,50-59,401093
Brasil,Total,2012,Total,60-65,74027
Brasil,Total,2012,Total,66+,21639
Brasil,Total,2012,Masc,Total,3341903
Brasil,Total,2012,Fem,Total,3802663
Brasil,Total,2012,Masc,14-19,766215
Brasil,Total,2012,Fem,14-19,777909
Brasil,Total,2012,Masc,20-29,1327868
Brasil,Total,2012,Fem,20-29,1523659
Brasil,Total,2012,Masc,30-39,590154
Brasil,Total,2012,Fem,30-39,869347
Brasil,Total,2012,Masc,40-49,363833
Brasil,Total,2012,Fem,40-49,428822
Brasil,Total,2012,Masc,50-59,229578
Brasil,Total,2012,Fem,50-59,171515
Brasil,Total,2012,Masc,60-65,48019
Brasil,Total,2012,Fem,60-65,26008
Brasil,Total,2012,Masc,66+,16236
Brasil,Total,2012,Fem,66+,5403
Brasil,Total,2013,Total,Total,7192054
Brasil,Total,2013,Total,14-19,1502115
Brasil,Total,2013,Total,20-29,2882297
Brasil,Total,2013,Total,30-39,1503386
Brasil,Total,2013,Total,40-49,819069
Brasil,Total,2013,Total,50-59,395323
Brasil,Total,2013,Total,60-65,69953
Brasil,Total,2013,Total,66+,19910
Brasil,Total,2013,Masc,Total,3294890
Brasil,Total,2013,Fem,Total,3897164
Brasil,Total,2013,Masc,14-19,707926
Brasil,Total,2013,Fem,14-19,794189
Brasil,Total,2013,Masc,20-29,1311641
Brasil,Total,2013,Fem,20-29,1570656
Brasil,Total,2013,Masc,30-39,628007
Brasil,Total,2013,Fem,30-39,875379
Brasil,Total,2013,Masc,40-49,368677
Brasil,Total,2013,Fem,40-49,450392
Brasil,Total,2013,Masc,50-59,223308
Brasil,Total,2013,Fem,50-59,172015
Brasil,Total,2013,Masc,60-65,45268
Brasil,Total,2013,Fem,60-65,24685
Brasil,Total,2013,Masc,66+,10063
Brasil,Total,2013,Fem,66+,9848
Brasil,Total,2014,Total,Total,6964898
Brasil,Total,2014,Total,14-19,1412355
Brasil,Total,2014,Total,20-29,2784192
Brasil,Total,2014,Total,30-39,1498807
Brasil,Total,2014,Total,40-49,766695
Brasil,Total,2014,Total,50-59,400837
Brasil,Total,2014,Total,60-65,78452
Brasil,Total,2014,Total,66+,23559
Brasil,Total,2014,Masc,Total,3271630
Brasil,Total,2014,Fem,Total,3693268
Brasil,Total,2014,Masc,14-19,679016
Brasil,Total,2014,Fem,14-19,733339
Brasil,Total,2014,Masc,20-29,1307259
Brasil,Total,2014,Fem,20-29,1476933
Brasil,Total,2014,Masc,30-39,660913
Brasil,Total,2014,Fem,30-39,837894
Brasil,Total,2014,Masc,40-49,338860
Brasil,Total,2014,Fem,40-49,427835
Brasil,Total,2014,Masc,50-59,219288
Brasil,Total,2014,Fem,50-59,181549
Brasil,Total,2014,Masc,60-65,55169
Brasil,Total,2014,Fem,60-65,23283
Brasil,Total,2014,Masc,66+,11123
Brasil,Total,2014,Fem,66+,12436
Brasil,Total,2015,Total,Total,9008067
Brasil,Total,2015,Total,14-19,1841518
Brasil,Total,2015,Total,20-29,3482030
Brasil,Total,2015,Total,30-39,1926508
Brasil,Total,2015,Total,40-49,1077179
Brasil,Total,2015,Total,50-59,536331
Brasil,Total,2015,Total,60-65,111218
Brasil,Total,2015,Total,66+,33282
Brasil,Total,2015,Masc,Total,4346383
Brasil,Total,2015,Fem,Total,4661684
Brasil,Total,2015,Masc,14-19,919501
Brasil,Total,2015,Fem,14-19,922017
Brasil,Total,2015,Masc,20-29,1651401
Brasil,Total,2015,Fem,20-29,1830629
Brasil,Total,2015,Masc,30-39,856836
Brasil,Total,2015,Fem,30-39,1069672
Brasil,Total,2015,Masc,40-49,501317
Brasil,Total,2015,Fem,40-49,575862
Brasil,Total,2015,Masc,50-59,318080
Brasil,Total,2015,Fem,50-59,218251
Brasil,Total,2015,Masc,60-65,74137
Brasil,Total,2015,Fem,60-65,37081
Brasil,Total,2015,Masc,66+,25110
Brasil,Total,2015,Fem,66+,8172
Brasil,Total,2016,Total,Total,11971111
Brasil,Total,2016,Total,14-19,2442748
Brasil,Total,2016,Total,20-29,4478452
Brasil,Total,2016,Total,30-39,2553709
Brasil,Total,2016,Total,40-49,1485010
Brasil,Total,2016,Total,50-59,802613
Brasil,Total,2016,Total,60-65,172176
Brasil,Total,2016,Total,66+,36401
Brasil,Total,2016,Masc,Total,5977021
Brasil,Total,2016,Fem,Total,5994090
Brasil,Total,2016,Masc,14-19,1200542
Brasil,Total,2016,Fem,14-19,1242206
Brasil,Total,2016,Masc,20-29,2247088
Brasil,Total,2016,Fem,20-29,2231364
Brasil,Total,2016,Masc,30-39,1166642
Brasil,Total,2016,Fem,30-39,1387067
Brasil,Total,2016,Masc,40-49,708284
Brasil,Total,2016,Fem,40-49,776726
Brasil,Total,2016,Masc,50-59,502032
Brasil,Total,2016,Fem,50-59,300581
Brasil,Total,2016,Masc,60-65,125222
Brasil,Total,2016,Fem,60-65,46955
Brasil,Total,2016,Masc,66+,27211
Brasil,Total,2016,Fem,66+,9190
Brasil,Total,2017,Total,Total,13196800
Brasil,Total,2017,Total,14-19,2560811
Brasil,Total,2017,Total,20-29,4781605
Brasil,Total,2017,Total,30-39,2803103
Brasil,Total,2017,Total,40-49,1781051
Brasil,Total,2017,Total,50-59,979802
Brasil,Total,2017,Total,60-65,222864
Brasil,Total,2017,Total,66+,67565
Brasil,Total,2017,Masc,Total,6410312
Brasil,Total,2017,Fem,Total,6786487
Brasil,Total,2017,Masc,14-19,1298827
Brasil,Total,2017,Fem,14-19,1261984
Brasil,Total,2017,Masc,20-29,2258444
Brasil,Total,2017,Fem,20-29,2523161
Brasil,Total,2017,Masc,30-39,1206736
Brasil,Total,2017,Fem,30-39,1596367
Brasil,Total,2017,Masc,40-49,867453
Brasil,Total,2017,Fem,40-49,913598
Brasil,Total,2017,Masc,50-59,575434
Brasil,Total,2017,Fem,50-59,404368
Brasil,Total,2017,Masc,60-65,155424
Brasil,Total,2017,Fem,60-65,67440
Brasil,Total,2017,Masc,66+,47995
Brasil,Total,2017,Fem,66+,19570
Brasil,Total,2018,Total,Total,12850630
Brasil,Total,2018,Total,14-19,2459551
Brasil,Total,2018,Total,20-29,4693243
Brasil,Total,2018,Total,30-39,2686271
Brasil,Total,2018,Total,40-49,1772412
Brasil,Total,2018,Total,50-59,976480
Brasil,Total,2018,Total,60-65,194752
Brasil,Total,2018,Total,66+,67921
Brasil,Total,2018,Masc,Total,6281485
Brasil,Total,2018,Fem,Total,6569145
Brasil,Total,2018,Masc,14-19,1274135
Brasil,Total,2018,Fem,14-19,1185416
Brasil,Total,2018,Masc,20-29,2271359
